doc_id,Sentiment,topic_label,entity,entity_type,score
801,Positive,Kewajiban & Sanksi Penerima,dengar,ORG,0.6871
801,Positive,Kewajiban & Sanksi Penerima,indonesia,ORG,0.9428
801,Positive,Kewajiban & Sanksi Penerima,seberang,ORG,0.4481
801,Positive,Kewajiban & Sanksi Penerima,pelajar indonesia,ORG,0.7142
801,Positive,Kewajiban & Sanksi Penerima,sbs,ORG,0.9149
801,Positive,Kewajiban & Sanksi Penerima,indonesian,ORG,0.9347
801,Positive,Kewajiban & Sanksi Penerima,22,CRD,0.7747
801,Positive,Kewajiban & Sanksi Penerima,07,ORG,0.6825
801,Positive,Kewajiban & Sanksi Penerima,indonesian,ORG,0.9113
801,Positive,Kewajiban & Sanksi Penerima,kedua,ORD,0.459
801,Positive,Kewajiban & Sanksi Penerima,awardee,ORG,0.4802
801,Positive,Kewajiban & Sanksi Penerima,beasiswa,ORG,0.4107
801,Positive,Kewajiban & Sanksi Penerima,lpdp,ORG,0.9245
801,Positive,Kewajiban & Sanksi Penerima,2,CRD,0.8331
801,Positive,Kewajiban & Sanksi Penerima,##n +,ORG,0.6482
801,Positive,Kewajiban & Sanksi Penerima,1,CRD,0.7315
801,Positive,Kewajiban & Sanksi Penerima,komunitas awardee,ORG,0.5911
801,Positive,Kewajiban & Sanksi Penerima,australia,GPE,0.6984
801,Positive,Kewajiban & Sanksi Penerima,beasiswa,PRD,0.3914
801,Positive,Kewajiban & Sanksi Penerima,indonesia,ORG,0.9112
801,Positive,Kewajiban & Sanksi Penerima,selengkapn,ORG,0.74
801,Positive,Kewajiban & Sanksi Penerima,dengar,ORG,0.4585
801,Positive,Kewajiban & Sanksi Penerima,sbs,ORG,0.9299
801,Positive,Kewajiban & Sanksi Penerima,indonesian,ORG,0.9261
801,Positive,Kewajiban & Sanksi Penerima,hari,ORG,0.7804
801,Positive,Kewajiban & Sanksi Penerima,senin,ORG,0.3977
801,Positive,Kewajiban & Sanksi Penerima,rabu,ORG,0.8293
801,Positive,Kewajiban & Sanksi Penerima,jumat,ORG,0.5091
801,Positive,Kewajiban & Sanksi Penerima,minggu,ORG,0.6751
801,Positive,Kewajiban & Sanksi Penerima,jam,ORG,0.5361
801,Positive,Kewajiban & Sanksi Penerima,3,CRD,0.841
802,Negative,Kebijakan & Prioritas Program,beasiswa,PRD,0.5021
802,Negative,Kebijakan & Prioritas Program,lp,NOR,0.375
802,Negative,Kebijakan & Prioritas Program,##dp,PRD,0.5314
802,Negative,Kebijakan & Prioritas Program,tiket,PRD,0.6486
802,Negative,Kebijakan & Prioritas Program,sind,ORG,0.2757
802,Negative,Kebijakan & Prioritas Program,##onew,PRD,0.3671
802,Negative,Kebijakan & Prioritas Program,lembaga pengelola dana pendidikan,ORG,0.9077
802,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.8241
802,Negative,Kebijakan & Prioritas Program,kementerian,NOR,0.7632
802,Negative,Kebijakan & Prioritas Program,indonesia,GPE,0.2143
802,Negative,Kebijakan & Prioritas Program,indonesia,NOR,0.2312
803,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.6095
803,Neutral,Kebijakan & Prioritas Program,s2,PRD,0.2806
803,Neutral,Kebijakan & Prioritas Program,s3,PRD,0.3737
803,Neutral,Kebijakan & Prioritas Program,freepi,ORG,0.4035
803,Neutral,Kebijakan & Prioritas Program,##k,PRD,0.4066
803,Neutral,Kebijakan & Prioritas Program,6,CRD,0.8122
803,Neutral,Kebijakan & Prioritas Program,1,ORD,0.3951
803,Neutral,Kebijakan & Prioritas Program,australia awards scholarship 2,EVT,0.6629
803,Neutral,Kebijakan & Prioritas Program,new zealand,ORG,0.7227
803,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.5836
803,Neutral,Kebijakan & Prioritas Program,indonesia,GPE,0.9777
803,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.5349
803,Neutral,Kebijakan & Prioritas Program,lembaga pengelola dana pendidikan,ORG,0.9176
803,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.7512
803,Neutral,Kebijakan & Prioritas Program,s3,PRD,0.5318
803,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.5773
803,Neutral,Kebijakan & Prioritas Program,indonesia,GPE,0.2498
803,Neutral,Kebijakan & Prioritas Program,2,CRD,0.8068
803,Neutral,Kebijakan & Prioritas Program,1,CRD,0.7604
803,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.4964
803,Neutral,Kebijakan & Prioritas Program,indonesia,GPE,0.3064
803,Neutral,Kebijakan & Prioritas Program,beasiswa,PRD,0.4468
803,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.6313
803,Neutral,Kebijakan & Prioritas Program,s1,ORG,0.2649
803,Neutral,Kebijakan & Prioritas Program,s2,PRD,0.5631
803,Neutral,Kebijakan & Prioritas Program,s3,PRD,0.5096
803,Neutral,Kebijakan & Prioritas Program,instagram,PRD,0.6815
803,Neutral,Kebijakan & Prioritas Program,education,PRD,0.2782
803,Neutral,Kebijakan & Prioritas Program,jumat,DAT,0.2793
803,Neutral,Kebijakan & Prioritas Program,27,CRD,0.8017
803,Neutral,Kebijakan & Prioritas Program,2,CRD,0.7543
803,Neutral,Kebijakan & Prioritas Program,202,CRD,0.471
803,Neutral,Kebijakan & Prioritas Program,pemerintah,NOR,0.6943
803,Neutral,Kebijakan & Prioritas Program,australia,GPE,0.5821
803,Neutral,Kebijakan & Prioritas Program,s3,PRD,0.6972
803,Neutral,Kebijakan & Prioritas Program,indonesia,GPE,0.3089
803,Neutral,Kebijakan & Prioritas Program,s2,PRD,0.5283
803,Neutral,Kebijakan & Prioritas Program,s3,PRD,0.717
803,Neutral,Kebijakan & Prioritas Program,30,CRD,0.6025
803,Neutral,Kebijakan & Prioritas Program,april,ORG,0.5287
803,Neutral,Kebijakan & Prioritas Program,202,CRD,0.2323
803,Neutral,Kebijakan & Prioritas Program,##6,CRD,0.2587
803,Neutral,Kebijakan & Prioritas Program,universitas,ORG,0.644
803,Neutral,Kebijakan & Prioritas Program,beasiswa,PRD,0.5442
803,Neutral,Kebijakan & Prioritas Program,visa,PRD,0.4055
803,Neutral,Kebijakan & Prioritas Program,beasiswa,PRD,0.4564
803,Neutral,Kebijakan & Prioritas Program,pemerintah,NOR,0.5868
803,Neutral,Kebijakan & Prioritas Program,selandia,ORG,0.3722
803,Neutral,Kebijakan & Prioritas Program,satu,CRD,0.8219
804,Negative,,direktur utama ( dirut ) lembaga pengelola dana pendidikan (,ORG,0.7765
804,Negative,,lpdp,ORG,0.6828
804,Negative,,sudarto,PER,0.914
804,Negative,,foto,ORG,0.5325
804,Negative,,lpdp,ORG,0.699
804,Negative,,direktur utama ( dirut ) lembaga pengelola dana pendidikan,ORG,0.8019
804,Negative,,lpdp,ORG,0.7592
804,Negative,,sudarto,PER,0.905
804,Negative,,lpdp,ORG,0.5948
804,Negative,,inggris,GPE,0.8104
804,Negative,,lpdp,ORG,0.6186
804,Negative,,bri,ORG,0.7069
804,Negative,,jakarta,GPE,0.7927
804,Negative,,rabu,ORG,0.6302
804,Negative,,24,CRD,0.6187
804,Negative,,2,CRD,0.8712
804,Negative,,2026,ORG,0.4021
804,Negative,,sud,ORG,0.4715
804,Negative,,##arto,PER,0.5367
804,Negative,,lpdp,ORG,0.5582
804,Negative,,lpdp,ORG,0.6593
804,Negative,,pns,ORG,0.5663
804,Negative,,indonesia,ORG,0.4764
804,Negative,,sud,ORG,0.5549
804,Negative,,##arto,PER,0.6816
804,Negative,,lpdp,ORG,0.7203
805,Negative,Pendaftaran & Seleksi LPDP,menke,NOR,0.7043
805,Negative,Pendaftaran & Seleksi LPDP,##u,ORG,0.4912
805,Negative,Pendaftaran & Seleksi LPDP,purbaya,PER,0.7442
805,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.7247
805,Negative,Pendaftaran & Seleksi LPDP,dwi sasetyaningtyas,PER,0.989
805,Negative,Pendaftaran & Seleksi LPDP,foto,PRD,0.4207
805,Negative,Pendaftaran & Seleksi LPDP,sindone,ORG,0.3802
805,Negative,Pendaftaran & Seleksi LPDP,##ws,PRD,0.4362
805,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.7068
805,Negative,Pendaftaran & Seleksi LPDP,s2,PRD,0.5452
805,Negative,Pendaftaran & Seleksi LPDP,s3,PRD,0.2489
805,Negative,Pendaftaran & Seleksi LPDP,menteri,NOR,0.742
805,Negative,Pendaftaran & Seleksi LPDP,keuangan,ORG,0.6039
805,Negative,Pendaftaran & Seleksi LPDP,purbaya yudhi sadewa,PER,0.9078
805,Negative,Pendaftaran & Seleksi LPDP,arya iwantoro,PER,0.9862
805,Negative,Pendaftaran & Seleksi LPDP,dwi sasetyaningtyas,PER,0.8265
805,Negative,Pendaftaran & Seleksi LPDP,lp,ORG,0.4047
805,Negative,Pendaftaran & Seleksi LPDP,##dp,PRD,0.3706
805,Negative,Pendaftaran & Seleksi LPDP,purbaya,PER,0.9754
805,Negative,Pendaftaran & Seleksi LPDP,konferensi pers apbn kita,EVT,0.8923
805,Negative,Pendaftaran & Seleksi LPDP,kantor,LOC,0.3602
805,Negative,Pendaftaran & Seleksi LPDP,kementerian keuangan,NOR,0.6649
805,Negative,Pendaftaran & Seleksi LPDP,senin ( 23 / 2 / 2026 ),DAT,0.9911
805,Negative,Pendaftaran & Seleksi LPDP,purbaya,PER,0.9529
805,Negative,Pendaftaran & Seleksi LPDP,lembaga,ORG,0.7239
805,Negative,Pendaftaran & Seleksi LPDP,pengelola,ORG,0.6312
805,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.4754
805,Negative,Pendaftaran & Seleksi LPDP,total,ORG,0.2727
805,Negative,Pendaftaran & Seleksi LPDP,arya,PER,0.9882
805,Negative,Pendaftaran & Seleksi LPDP,tu,PER,0.3787
805,Negative,Pendaftaran & Seleksi LPDP,fe,PER,0.711
805,Negative,Pendaftaran & Seleksi LPDP,all,ORG,0.4694
805,Negative,Pendaftaran & Seleksi LPDP,seleb,PER,0.9034
805,Negative,Pendaftaran & Seleksi LPDP,bima,PER,0.8297
805,Negative,Pendaftaran & Seleksi LPDP,yudh,PER,0.9852
805,Negative,Pendaftaran & Seleksi LPDP,instagram,PRD,0.7466
805,Negative,Pendaftaran & Seleksi LPDP,@,PRD,0.6913
805,Negative,Pendaftaran & Seleksi LPDP,aw,ORG,0.5671
805,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.5919
805,Negative,Pendaftaran & Seleksi LPDP,arya,PER,0.9787
805,Negative,Pendaftaran & Seleksi LPDP,iwan,PER,0.9899
805,Negative,Pendaftaran & Seleksi LPDP,##toro,ORG,0.2389
805,Negative,Pendaftaran & Seleksi LPDP,bima,PER,0.8777
805,Negative,Pendaftaran & Seleksi LPDP,arya,PER,0.9723
805,Negative,Pendaftaran & Seleksi LPDP,master,ORG,0.4423
805,Negative,Pendaftaran & Seleksi LPDP,s2,PRD,0.4714
805,Negative,Pendaftaran & Seleksi LPDP,2014,DAT,0.9213
805,Negative,Pendaftaran & Seleksi LPDP,2016,DAT,0.927
805,Negative,Pendaftaran & Seleksi LPDP,phd,PRD,0.3875
805,Negative,Pendaftaran & Seleksi LPDP,s3,PRD,0.6346
805,Negative,Pendaftaran & Seleksi LPDP,2017,DAT,0.9065
805,Negative,Pendaftaran & Seleksi LPDP,2022,ORG,0.3751
805,Negative,Pendaftaran & Seleksi LPDP,utrecht,ORG,0.5085
805,Negative,Pendaftaran & Seleksi LPDP,university,ORG,0.2962
806,Neutral,,12,CRD,0.842
806,Neutral,,indonesia,GPE,0.949
806,Neutral,,1,ORD,0.6469
806,Neutral,,swiss government excellence scholarship,ORG,0.5203
806,Neutral,,2,CRD,0.564
806,Neutral,,kaust,ORG,0.2924
806,Neutral,,fellowship,EVT,0.416
806,Neutral,,3,CRD,0.5122
806,Neutral,,danish government scholarship,ORG,0.5481
806,Neutral,,4,CRD,0.5241
806,Neutral,,leste,PER,0.56
806,Neutral,,##r,ORG,0.3774
806,Neutral,,b. pearson,PER,0.59
806,Neutral,,international student scholarships,ORG,0.5853
806,Neutral,,5,CRD,0.6694
806,Neutral,,rhodes scholarship,ORG,0.4572
806,Neutral,,university of oxford,ORG,0.9337
806,Neutral,,6,CRD,0.6949
806,Neutral,,vlir,ORG,0.4694
806,Neutral,,u,ORG,0.4013
806,Neutral,,##os schol,PRD,0.384
806,Neutral,,##ars,ORG,0.3571
806,Neutral,,7,CRD,0.7055
806,Neutral,,graduate research scholarship,ORG,0.4057
806,Neutral,,##s,PRD,0.3601
806,Neutral,,university of melbourne,ORG,0.9485
806,Neutral,,8,CRD,0.6722
806,Neutral,,global korea scholarship,ORG,0.6509
806,Neutral,,gks,ORG,0.5477
806,Neutral,,9,CRD,0.4731
806,Neutral,,knight -,ORG,0.5614
806,Neutral,,hennessy scholars,ORG,0.6167
806,Neutral,,stanford university,ORG,0.958
806,Neutral,,10,CRD,0.6981
806,Neutral,,mext scholarship,ORG,0.5644
806,Neutral,,11,CRD,0.7155
806,Neutral,,singa scholarship,ORG,0.5364
806,Neutral,,12,CRD,0.5368
806,Neutral,,gates cambridge scholarship,ORG,0.7449
806,Neutral,,n,ORG,0.4082
806,Neutral,,lp,ORG,0.4496
806,Neutral,,##dp,ORG,0.2867
806,Neutral,,beasiswa,PRD,0.5053
806,Neutral,,indonesia,GPE,0.639
806,Neutral,,instagram,PRD,0.5062
806,Neutral,,@,PRD,0.5497
806,Neutral,,ie,ORG,0.843
806,Neutral,,12,CRD,0.6179
806,Neutral,,beasiswa,PRD,0.5585
806,Neutral,,indonesia,GPE,0.4524
806,Neutral,,pemerintah,ORG,0.497
806,Neutral,,swiss,ORG,0.351
806,Neutral,,s3,PRD,0.5391
806,Neutral,,ie,ORG,0.6939
806,Neutral,,secret,ORG,0.3906
806,Neutral,,research,ORG,0.3302
806,Neutral,,innov,PRD,0.3265
806,Neutral,,swiss,ORG,0.2657
806,Neutral,,beasiswa,PRD,0.4256
806,Neutral,,s2,PRD,0.3271
806,Neutral,,s3,PRD,0.5321
806,Neutral,,king,ORG,0.4273
806,Neutral,,abdullah,PRD,0.3255
806,Neutral,,university,ORG,0.6396
806,Neutral,,science,ORG,0.3273
806,Neutral,,##t,ORG,0.3694
806,Neutral,,ie,ORG,0.8048
806,Neutral,,6,CRD,0.6287
806,Neutral,,5,CRD,0.601
806,Neutral,,s2,ORG,0.2946
806,Neutral,,denmark,ORG,0.3712
806,Neutral,,ie,ORG,0.7225
806,Neutral,,beasiswa,PRD,0.4638
806,Neutral,,s1,ORG,0.3905
806,Neutral,,university,ORG,0.4378
806,Neutral,,toronto,ORG,0.6224
806,Neutral,,kanada,GPE,0.5339
806,Neutral,,ie,ORG,0.7099
806,Neutral,,6,CRD,0.6013
806,Neutral,,5,CRD,0.6256
806,Neutral,,beasiswa,PRD,0.454
806,Neutral,,s2,PRD,0.4766
806,Neutral,,s3,PRD,0.2974
806,Neutral,,university,ORG,0.3214
806,Neutral,,oxford,ORG,0.8753
806,Neutral,,inggris,GPE,0.3045
806,Neutral,,ie,ORG,0.8095
806,Neutral,,7,CRD,0.6557
806,Neutral,,5,CRD,0.6112
806,Neutral,,s2,PRD,0.4306
806,Neutral,,belgia,ORG,0.3987
806,Neutral,,ie,ORG,0.6876
806,Neutral,,6,CRD,0.6793
806,Neutral,,5,CRD,0.6097
806,Neutral,,s2,PRD,0.3806
806,Neutral,,s3,PRD,0.6027
806,Neutral,,university,ORG,0.5672
806,Neutral,,melbourne,GPE,0.2113
806,Neutral,,australia,GPE,0.8926
806,Neutral,,ie,ORG,0.6793
806,Neutral,,beasiswa,PRD,0.551
806,Neutral,,pemerintah,ORG,0.4524
806,Neutral,,korea,ORG,0.4849
806,Neutral,,selatan,PRD,0.3201
806,Neutral,,s1,PRD,0.3215
806,Neutral,,s3,PRD,0.5563
806,Neutral,,ie,ORG,0.7839
806,Neutral,,5,CRD,0.6462
806,Neutral,,0,CRD,0.2489
806,Neutral,,s2,PRD,0.3804
806,Neutral,,s3,PRD,0.4509
806,Neutral,,stanford,ORG,0.82
806,Neutral,,university,ORG,0.2635
806,Neutral,,amerika,GPE,0.7636
806,Neutral,,serikat,PRD,0.2878
806,Neutral,,ie,ORG,0.6431
806,Neutral,,pemerintah,ORG,0.3538
806,Neutral,,jepang,GPE,0.5506
806,Neutral,,s1,ORG,0.4255
806,Neutral,,s3,PRD,0.6213
806,Neutral,,ie,ORG,0.7512
806,Neutral,,5,CRD,0.6768
806,Neutral,,5,CRD,0.5898
806,Neutral,,s3,PRD,0.5032
806,Neutral,,singapura,GPE,0.381
806,Neutral,,a,ORG,0.2157
806,Neutral,,star,ORG,0.6229
806,Neutral,,universitas,ORG,0.6541
806,Neutral,,ie,ORG,0.6002
806,Neutral,,beasiswa,PRD,0.4853
806,Neutral,,s2,PRD,0.2058
806,Neutral,,s3,PRD,0.3583
806,Neutral,,university,ORG,0.4104
806,Neutral,,cambridge,ORG,0.6863
806,Neutral,,inggris,GPE,0.2518
806,Neutral,,ie,ORG,0.7959
806,Neutral,,7,CRD,0.5754
806,Neutral,,5,CRD,0.5398
806,Neutral,,beasiswa,PRD,0.4796
806,Neutral,,indonesia,GPE,0.6322
807,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.5941
807,Negative,Pendaftaran & Seleksi LPDP,menkeu,NOR,0.7869
807,Negative,Pendaftaran & Seleksi LPDP,purbaya,PER,0.9135
807,Negative,Pendaftaran & Seleksi LPDP,yudhi sadewa,PER,0.9304
807,Negative,Pendaftaran & Seleksi LPDP,ig,PRD,0.5205
807,Negative,Pendaftaran & Seleksi LPDP,@ sasetyaningty,PER,0.7026
807,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.6534
807,Negative,Pendaftaran & Seleksi LPDP,menteri,NOR,0.712
807,Negative,Pendaftaran & Seleksi LPDP,keuangan,ORG,0.5065
807,Negative,Pendaftaran & Seleksi LPDP,purbaya,PER,0.7207
807,Negative,Pendaftaran & Seleksi LPDP,yudhi sadewa,PER,0.8985
807,Negative,Pendaftaran & Seleksi LPDP,lembaga pengelola dana pendidikan lpdp,ORG,0.8459
807,Negative,Pendaftaran & Seleksi LPDP,dwi sasetyaningtyas,PER,0.9749
807,Negative,Pendaftaran & Seleksi LPDP,ds,PER,0.9927
807,Negative,Pendaftaran & Seleksi LPDP,arya,PER,0.9957
807,Negative,Pendaftaran & Seleksi LPDP,iwantoro,PER,0.8882
807,Negative,Pendaftaran & Seleksi LPDP,ap,PER,0.9873
807,Negative,Pendaftaran & Seleksi LPDP,dua,CRD,0.8524
807,Negative,Pendaftaran & Seleksi LPDP,pemerintah,NOR,0.9026
807,Negative,Pendaftaran & Seleksi LPDP,ds,PER,0.9855
807,Negative,Pendaftaran & Seleksi LPDP,instagram,PRD,0.7768
807,Negative,Pendaftaran & Seleksi LPDP,thre,ORG,0.4862
807,Negative,Pendaftaran & Seleksi LPDP,inggris,ORG,0.2213
807,Negative,Pendaftaran & Seleksi LPDP,inggris,ORG,0.3287
807,Negative,Pendaftaran & Seleksi LPDP,paspor,PRD,0.5273
807,Negative,Pendaftaran & Seleksi LPDP,inggris,GPE,0.2878
807,Negative,Pendaftaran & Seleksi LPDP,know,PER,0.5197
807,Negative,Pendaftaran & Seleksi LPDP,the,ORG,0.5728
807,Negative,Pendaftaran & Seleksi LPDP,unfa,ORG,0.6653
807,Negative,Pendaftaran & Seleksi LPDP,w,PER,0.4636
807,Negative,Pendaftaran & Seleksi LPDP,paspor,PRD,0.485
807,Negative,Pendaftaran & Seleksi LPDP,w,PER,0.7982
807,Negative,Pendaftaran & Seleksi LPDP,ds,PER,0.9433
807,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.5939
807,Negative,Pendaftaran & Seleksi LPDP,delft,ORG,0.6283
807,Negative,Pendaftaran & Seleksi LPDP,belanda,ORG,0.3194
807,Negative,Pendaftaran & Seleksi LPDP,2017,DAT,0.3598
808,Neutral,Pendaftaran & Seleksi LPDP,2013,DAT,0.997
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.8499
808,Neutral,Pendaftaran & Seleksi LPDP,54. 149,CRD,0.9224
808,Neutral,Pendaftaran & Seleksi LPDP,sindone,ORG,0.5278
808,Neutral,Pendaftaran & Seleksi LPDP,##ws,PRD,0.3861
808,Neutral,Pendaftaran & Seleksi LPDP,54. 149,CRD,0.9735
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.5861
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.6517
808,Neutral,Pendaftaran & Seleksi LPDP,ds,PER,0.9964
808,Neutral,Pendaftaran & Seleksi LPDP,paspor,PRD,0.4675
808,Neutral,Pendaftaran & Seleksi LPDP,inggris,GPE,0.3034
808,Neutral,Pendaftaran & Seleksi LPDP,ds,PER,0.9928
808,Neutral,Pendaftaran & Seleksi LPDP,ds,PER,0.9961
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.7864
808,Neutral,Pendaftaran & Seleksi LPDP,delft university of technology,ORG,0.9547
808,Neutral,Pendaftaran & Seleksi LPDP,belanda,GPE,0.9928
808,Neutral,Pendaftaran & Seleksi LPDP,ap,PER,0.9896
808,Neutral,Pendaftaran & Seleksi LPDP,##ee,PRD,0.1467
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.4541
808,Neutral,Pendaftaran & Seleksi LPDP,program,ORG,0.3929
808,Neutral,Pendaftaran & Seleksi LPDP,magister,ORG,0.5876
808,Neutral,Pendaftaran & Seleksi LPDP,utrecht,ORG,0.4748
808,Neutral,Pendaftaran & Seleksi LPDP,university,PRD,0.313
808,Neutral,Pendaftaran & Seleksi LPDP,belanda,GPE,0.6495
808,Neutral,Pendaftaran & Seleksi LPDP,beasiswa,PRD,0.4456
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.4062
808,Neutral,Pendaftaran & Seleksi LPDP,##ee,PRD,0.142
808,Neutral,Pendaftaran & Seleksi LPDP,lp,ORG,0.7861
808,Neutral,Pendaftaran & Seleksi LPDP,##dp,ORG,0.1516
808,Neutral,Pendaftaran & Seleksi LPDP,beasiswa,PRD,0.4134
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.5075
808,Neutral,Pendaftaran & Seleksi LPDP,putri,ORG,0.3119
808,Neutral,Pendaftaran & Seleksi LPDP,indonesia,GPE,0.6437
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.5254
808,Neutral,Pendaftaran & Seleksi LPDP,2024,DAT,0.7129
808,Neutral,Pendaftaran & Seleksi LPDP,instagram,PRD,0.5451
808,Neutral,Pendaftaran & Seleksi LPDP,lp,ORG,0.7748
808,Neutral,Pendaftaran & Seleksi LPDP,##dp,PRD,0.1811
808,Neutral,Pendaftaran & Seleksi LPDP,agustus,DAT,0.841
808,Neutral,Pendaftaran & Seleksi LPDP,2025,DAT,0.4173
808,Neutral,Pendaftaran & Seleksi LPDP,2013,DAT,0.5435
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.4751
808,Neutral,Pendaftaran & Seleksi LPDP,54,CRD,0.723
808,Neutral,Pendaftaran & Seleksi LPDP,149,CRD,0.7942
808,Neutral,Pendaftaran & Seleksi LPDP,2024,DAT,0.7475
808,Neutral,Pendaftaran & Seleksi LPDP,beasiswa,PRD,0.4268
808,Neutral,Pendaftaran & Seleksi LPDP,8,CRD,0.7584
808,Neutral,Pendaftaran & Seleksi LPDP,59,CRD,0.8138
808,Neutral,Pendaftaran & Seleksi LPDP,##2,CRD,0.6141
808,Neutral,Pendaftaran & Seleksi LPDP,31,CRD,0.6238
808,Neutral,Pendaftaran & Seleksi LPDP,desember,ORG,0.339
808,Neutral,Pendaftaran & Seleksi LPDP,2024,DAT,0.7262
808,Neutral,Pendaftaran & Seleksi LPDP,46,CRD,0.7224
808,Neutral,Pendaftaran & Seleksi LPDP,143,CRD,0.7536
808,Neutral,Pendaftaran & Seleksi LPDP,beasiswa,PRD,0.5737
808,Neutral,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.4354
808,Neutral,Pendaftaran & Seleksi LPDP,universitas,ORG,0.3912
808,Neutral,Pendaftaran & Seleksi LPDP,45,CRD,0.7362
808,Neutral,Pendaftaran & Seleksi LPDP,asia,ORG,0.4273
808,Neutral,Pendaftaran & Seleksi LPDP,indonesia,GPE,0.535
808,Neutral,Pendaftaran & Seleksi LPDP,8,CRD,0.3634
808,Neutral,Pendaftaran & Seleksi LPDP,00,CRD,0.2394
808,Neutral,Pendaftaran & Seleksi LPDP,##6,CRD,0.7995
808,Neutral,Pendaftaran & Seleksi LPDP,beasiswa,PRD,0.4606
808,Neutral,Pendaftaran & Seleksi LPDP,lp,ORG,0.7423
808,Neutral,Pendaftaran & Seleksi LPDP,##dp,PRD,0.1766
808,Neutral,Pendaftaran & Seleksi LPDP,31,CRD,0.7938
808,Neutral,Pendaftaran & Seleksi LPDP,desember,DAT,0.3768
808,Neutral,Pendaftaran & Seleksi LPDP,2024,DAT,0.596
808,Neutral,Pendaftaran & Seleksi LPDP,1,CRD,0.8198
808,Neutral,Pendaftaran & Seleksi LPDP,indonesia,GPE,0.8014
808,Neutral,Pendaftaran & Seleksi LPDP,25,CRD,0.8064
808,Neutral,Pendaftaran & Seleksi LPDP,47,CRD,0.7733
808,Neutral,Pendaftaran & Seleksi LPDP,##3,CRD,0.8217
808,Neutral,Pendaftaran & Seleksi LPDP,##2,PRD,0.2506
808,Neutral,Pendaftaran & Seleksi LPDP,inggris,ORG,0.4329
808,Neutral,Pendaftaran & Seleksi LPDP,6,CRD,0.8026
808,Neutral,Pendaftaran & Seleksi LPDP,96,CRD,0.7255
808,Neutral,Pendaftaran & Seleksi LPDP,##6,CRD,0.5605
808,Neutral,Pendaftaran & Seleksi LPDP,##3,CRD,0.7991
808,Neutral,Pendaftaran & Seleksi LPDP,australia,GPE,0.7242
808,Neutral,Pendaftaran & Seleksi LPDP,4,CRD,0.7604
808,Neutral,Pendaftaran & Seleksi LPDP,737,CRD,0.7147
809,Negative,Pendaftaran & Seleksi LPDP,lp,NOR,0.6508
809,Negative,Pendaftaran & Seleksi LPDP,##dp,ORG,0.7185
809,Negative,Pendaftaran & Seleksi LPDP,ds,PER,0.9947
809,Negative,Pendaftaran & Seleksi LPDP,ap,PER,0.9937
809,Negative,Pendaftaran & Seleksi LPDP,sindone,ORG,0.5643
809,Negative,Pendaftaran & Seleksi LPDP,##ws,PRD,0.4167
809,Negative,Pendaftaran & Seleksi LPDP,lembaga pengelola dana pendidikan,ORG,0.8979
809,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.8525
809,Negative,Pendaftaran & Seleksi LPDP,ds,PER,0.9944
809,Negative,Pendaftaran & Seleksi LPDP,ap,PER,0.991
809,Negative,Pendaftaran & Seleksi LPDP,ap,PER,0.9935
809,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.4977
809,Negative,Pendaftaran & Seleksi LPDP,instagram @ sasetyaningtyas,PRD,0.7231
809,Negative,Pendaftaran & Seleksi LPDP,ds,PER,0.9958
809,Negative,Pendaftaran & Seleksi LPDP,ds,PER,0.997
809,Negative,Pendaftaran & Seleksi LPDP,home office inggris,ORG,0.6485
809,Negative,Pendaftaran & Seleksi LPDP,inggris,ORG,0.4223
809,Negative,Pendaftaran & Seleksi LPDP,ds,PER,0.9888
809,Negative,Pendaftaran & Seleksi LPDP,inggris,ORG,0.1622
809,Negative,Pendaftaran & Seleksi LPDP,nasionalisme,PER,0.6325
809,Negative,Pendaftaran & Seleksi LPDP,lpdp,ORG,0.7112
